date,T2M,RH2M,PRECTOTCORR,division
2021-02-06,19.84,61.26,0.0,Dhaka
2021-02-07,18.27,68.0,0.1,Dhaka
2021-02-08,17.9,62.77,0.01,Dhaka
2021-02-09,18.21,59.12,0.0,Dhaka
2021-02-10,19.97,50.42,0.0,Dhaka
2021-02-11,20.48,51.26,0.0,Dhaka
2021-02-12,20.6,52.8,0.0,Dhaka
2021-02-13,21.06,51.75,0.0,Dhaka
2021-02-14,21.87,48.0,0.0,Dhaka
2021-02-15,21.67,50.24,0.0,Dhaka
2021-02-16,21.1,54.06,0.0,Dhaka
2021-02-17,21.77,52.55,0.0,Dhaka
2021-02-18,22.73,58.07,0.0,Dhaka
2021-02-19,22.92,60.17,0.0,Dhaka
2021-02-20,22.28,56.92,0.0,Dhaka
2021-02-21,22.83,46.63,0.0,Dhaka
2021-02-22,22.97,44.03,0.0,Dhaka
2021-02-23,23.22,45.16,0.0,Dhaka
2021-02-24,24.13,45.87,0.0,Dhaka
2021-02-25,25.16,44.21,0.0,Dhaka
2021-02-26,24.33,49.11,0.0,Dhaka
2021-02-27,25.21,55.73,0.0,Dhaka
2021-02-28,25.4,50.32,0.0,Dhaka
2021-03-01,26.25,57.43,0.0,Dhaka
2021-03-02,26.11,53.85,0.0,Dhaka
2021-03-03,24.9,51.26,0.0,Dhaka
2021-03-04,24.83,34.04,0.0,Dhaka
2021-03-05,25.28,50.9,0.0,Dhaka
2021-03-06,25.77,64.03,0.26,Dhaka
2021-03-07,25.69,61.1,0.56,Dhaka
2021-03-08,26.19,65.82,0.54,Dhaka
2021-03-09,26.85,58.73,0.23,Dhaka
2021-03-10,27.75,56.85,0.59,Dhaka
2021-03-11,27.39,61.58,0.23,Dhaka
2021-03-12,28.45,58.12,0.0,Dhaka
2021-03-13,27.84,55.5,2.8,Dhaka
2021-03-14,27.14,51.98,0.45,Dhaka
2021-03-15,26.86,48.52,1.8,Dhaka
2021-03-16,28.0,39.77,0.0,Dhaka
2021-03-17,28.26,33.37,0.0,Dhaka
2021-03-18,28.26,34.18,0.0,Dhaka
2021-03-19,28.83,39.38,0.0,Dhaka
2021-03-20,29.03,37.95,0.0,Dhaka
2021-03-21,29.93,39.54,0.0,Dhaka
2021-03-22,30.99,35.36,0.0,Dhaka
2021-03-23,30.99,34.48,0.0,Dhaka
2021-03-24,30.76,35.59,0.0,Dhaka
2021-03-25,30.12,32.94,0.0,Dhaka
2021-03-26,29.52,31.85,0.0,Dhaka
2021-03-27,29.18,28.99,0.0,Dhaka
2021-03-28,29.61,33.49,0.0,Dhaka
2021-03-29,30.81,45.69,0.09,Dhaka
2021-03-30,31.31,50.62,0.74,Dhaka
2021-03-31,31.08,53.53,0.96,Dhaka
2021-04-01,30.54,52.82,1.0,Dhaka
2021-04-02,30.46,54.0,0.07,Dhaka
2021-04-03,30.93,49.72,0.02,Dhaka
2021-04-04,30.64,48.52,5.8,Dhaka
2021-04-05,29.98,45.06,2.73,Dhaka
2021-04-06,29.29,45.33,8.42,Dhaka
2021-04-07,30.03,51.51,0.0,Dhaka
2021-04-08,30.29,57.24,0.17,Dhaka
2021-04-09,30.1,59.33,3.03,Dhaka
2021-04-10,30.38,54.85,5.45,Dhaka
2021-04-11,31.88,49.63,0.86,Dhaka
2021-04-12,32.98,44.38,0.24,Dhaka
2021-04-13,32.45,39.67,0.25,Dhaka
2021-04-14,31.95,43.11,0.12,Dhaka
2021-04-15,31.27,50.28,0.01,Dhaka
2021-04-16,30.51,46.25,0.14,Dhaka
2021-04-17,29.66,54.85,8.05,Dhaka
2021-04-18,29.88,57.45,12.97,Dhaka
2021-04-19,31.16,45.76,1.15,Dhaka
2021-04-20,30.75,52.86,1.9,Dhaka
2021-04-21,31.43,58.41,1.05,Dhaka
2021-04-22,30.2,63.21,22.52,Dhaka
2021-04-23,30.51,51.5,0.86,Dhaka
2021-04-24,31.29,39.11,0.0,Dhaka
2021-04-25,31.29,45.65,0.0,Dhaka
2021-04-26,32.57,46.39,0.0,Dhaka
2021-04-27,32.51,49.97,0.0,Dhaka
2021-04-28,32.3,50.77,0.1,Dhaka
2021-04-29,30.83,57.89,3.74,Dhaka
2021-04-30,31.26,52.71,4.56,Dhaka
2021-05-01,32.22,49.29,0.33,Dhaka
2021-05-02,32.17,50.08,0.56,Dhaka
2021-05-03,29.71,61.63,6.74,Dhaka
2021-05-04,26.78,76.5,31.94,Dhaka
2021-05-05,26.29,74.6,9.77,Dhaka
2021-05-06,28.39,66.8,6.4,Dhaka
2021-05-07,29.33,66.98,12.63,Dhaka
2021-05-08,29.03,69.09,9.74,Dhaka
2021-05-09,29.56,65.41,4.97,Dhaka
2021-05-10,29.69,67.92,9.37,Dhaka
2021-05-11,28.52,76.22,27.87,Dhaka
2021-05-12,28.14,75.99,25.81,Dhaka
2021-05-13,28.43,75.96,12.12,Dhaka
2021-05-14,28.77,76.02,11.71,Dhaka
2021-05-15,30.54,70.26,3.79,Dhaka
2021-05-16,30.39,73.84,22.02,Dhaka
2021-05-17,31.1,74.0,9.26,Dhaka
2021-05-18,30.81,76.86,16.38,Dhaka
2021-05-19,30.03,81.99,8.42,Dhaka
2021-05-20,29.78,84.58,5.01,Dhaka
2021-05-21,29.79,81.55,2.47,Dhaka
2021-05-22,29.97,80.81,0.71,Dhaka
2021-05-23,31.6,72.04,0.12,Dhaka
2021-05-24,30.18,77.42,3.12,Dhaka
2021-05-25,29.19,82.44,30.89,Dhaka
2021-05-26,27.87,82.39,16.47,Dhaka
2021-05-27,28.69,82.89,11.31,Dhaka
2021-05-28,30.13,80.98,8.52,Dhaka
2021-05-29,29.98,79.98,5.43,Dhaka
2021-05-30,29.82,81.32,3.83,Dhaka
2021-05-31,28.33,92.19,35.68,Dhaka
2021-06-01,28.72,89.42,24.55,Dhaka
2021-06-02,28.73,87.02,13.14,Dhaka
2021-06-03,29.25,85.86,1.86,Dhaka
2021-06-04,29.37,86.44,2.39,Dhaka
2021-06-05,29.12,88.22,19.12,Dhaka
2021-06-06,29.11,89.22,34.22,Dhaka
2021-06-07,29.25,89.35,14.91,Dhaka
2021-06-08,28.63,92.31,14.91,Dhaka
2021-06-09,27.67,91.75,37.87,Dhaka
2021-06-10,27.8,86.6,12.62,Dhaka
2021-06-11,27.45,91.47,25.32,Dhaka
2021-06-12,27.61,93.03,23.85,Dhaka
2021-06-13,28.68,88.92,2.49,Dhaka
2021-06-14,28.96,88.78,12.27,Dhaka
2021-06-15,28.59,90.76,15.22,Dhaka
2021-06-16,28.4,88.83,7.11,Dhaka
2021-06-17,27.45,88.94,13.57,Dhaka
2021-06-18,27.45,88.17,32.1,Dhaka
2021-06-19,27.28,90.77,59.78,Dhaka
2021-06-20,26.94,92.05,15.67,Dhaka
2021-06-21,27.23,92.93,26.3,Dhaka
2021-06-22,27.94,88.95,7.25,Dhaka
2021-06-23,27.94,88.16,2.86,Dhaka
2021-06-24,28.63,87.21,3.39,Dhaka
2021-06-25,28.35,87.53,2.94,Dhaka
2021-06-26,28.65,88.19,4.4,Dhaka
2021-06-27,28.83,87.94,1.7,Dhaka
2021-06-28,28.52,89.49,11.61,Dhaka
2021-06-29,28.73,90.03,16.31,Dhaka
2021-06-30,28.68,92.22,38.72,Dhaka
2021-07-01,28.73,91.79,25.88,Dhaka
2021-07-02,27.71,92.83,46.74,Dhaka
2021-07-03,28.75,91.16,24.33,Dhaka
2021-07-04,29.41,83.03,14.85,Dhaka
2021-07-05,29.41,86.03,9.42,Dhaka
2021-07-06,28.7,90.58,13.67,Dhaka
2021-07-07,28.73,92.85,16.42,Dhaka
2021-07-08,28.65,89.98,6.38,Dhaka
2021-07-09,28.78,87.71,1.09,Dhaka
2021-07-10,28.23,89.47,1.79,Dhaka
2021-07-11,28.41,89.05,4.53,Dhaka
2021-07-12,28.81,85.43,1.7,Dhaka
2021-07-13,28.11,90.42,1.85,Dhaka
2021-07-14,28.62,87.36,1.45,Dhaka
2021-07-15,28.85,85.14,0.48,Dhaka
2021-07-16,27.73,88.64,4.15,Dhaka
2021-07-17,28.58,88.45,5.42,Dhaka
2021-07-18,27.48,90.01,11.49,Dhaka
2021-07-19,27.74,92.08,12.96,Dhaka
2021-07-20,28.75,87.15,42.84,Dhaka
2021-07-21,28.92,86.77,4.43,Dhaka
2021-07-22,28.76,88.6,15.7,Dhaka
2021-07-23,28.0,92.62,7.65,Dhaka
2021-07-24,28.77,90.83,24.32,Dhaka
2021-07-25,29.13,88.56,5.57,Dhaka
2021-07-26,30.41,82.77,3.57,Dhaka
2021-07-27,29.35,89.48,16.36,Dhaka
2021-07-28,28.8,93.95,5.05,Dhaka
2021-07-29,27.65,92.53,17.52,Dhaka
2021-07-30,28.24,90.64,13.27,Dhaka
2021-07-31,28.48,89.51,9.07,Dhaka
2021-08-01,27.94,91.12,16.38,Dhaka
2021-08-02,28.68,88.75,11.58,Dhaka
2021-08-03,28.68,87.54,11.43,Dhaka
2021-08-04,28.32,89.96,36.69,Dhaka
2021-08-05,29.44,84.46,13.0,Dhaka
2021-08-06,29.01,90.28,29.11,Dhaka
2021-08-07,28.25,91.53,32.75,Dhaka
2021-08-08,29.07,89.55,8.83,Dhaka
2021-08-09,29.13,88.64,11.21,Dhaka
2021-08-10,28.83,91.88,9.08,Dhaka
2021-08-11,29.2,90.3,5.2,Dhaka
2021-08-12,28.78,92.19,21.55,Dhaka
2021-08-13,27.64,91.94,17.26,Dhaka
2021-08-14,28.81,89.41,21.23,Dhaka
2021-08-15,28.54,90.43,8.11,Dhaka
2021-08-16,28.7,86.06,4.96,Dhaka
2021-08-17,28.49,89.83,12.81,Dhaka
2021-08-18,27.67,94.13,11.27,Dhaka
2021-08-19,27.31,92.95,4.34,Dhaka
2021-08-20,27.6,90.47,4.33,Dhaka
2021-08-21,27.96,87.64,3.08,Dhaka
2021-08-22,28.25,86.41,4.46,Dhaka
2021-08-23,28.62,89.54,14.12,Dhaka
2021-08-24,28.61,91.07,11.3,Dhaka
2021-08-25,28.45,91.46,16.29,Dhaka
2021-08-26,28.47,90.93,15.27,Dhaka
2021-08-27,27.31,93.86,35.07,Dhaka
2021-08-28,27.89,90.77,8.8,Dhaka
2021-08-29,27.64,91.21,5.9,Dhaka
2021-08-30,27.22,91.84,9.42,Dhaka
2021-08-31,28.1,88.94,4.45,Dhaka
2021-09-01,27.34,91.92,7.52,Dhaka
2021-09-02,26.97,86.95,7.53,Dhaka
2021-09-03,28.33,76.91,0.24,Dhaka
2021-09-04,29.08,82.24,2.45,Dhaka
2021-09-05,29.27,85.15,2.49,Dhaka
2021-09-06,28.34,90.14,8.57,Dhaka
2021-09-07,27.62,91.75,6.19,Dhaka
2021-09-08,27.77,88.69,1.61,Dhaka
2021-09-09,28.58,84.49,3.0,Dhaka
2021-09-10,28.43,88.29,3.51,Dhaka
2021-09-11,28.35,87.07,11.93,Dhaka
2021-09-12,28.16,89.24,1.38,Dhaka
2021-09-13,27.59,92.35,2.07,Dhaka
2021-09-14,27.29,94.88,13.54,Dhaka
2021-09-15,28.22,89.09,5.69,Dhaka
2021-09-16,27.78,89.61,10.25,Dhaka
2021-09-17,27.97,88.79,11.45,Dhaka
2021-09-18,26.82,92.17,13.83,Dhaka
2021-09-19,27.39,88.74,21.21,Dhaka
2021-09-20,26.84,92.67,3.36,Dhaka
2021-09-21,26.87,90.71,3.54,Dhaka
2021-09-22,26.35,90.3,5.79,Dhaka
2021-09-23,28.1,84.47,4.79,Dhaka
2021-09-24,28.88,82.5,0.29,Dhaka
2021-09-25,28.92,83.04,4.31,Dhaka
2021-09-26,28.55,87.3,14.34,Dhaka
2021-09-27,27.95,90.15,9.18,Dhaka
2021-09-28,26.86,91.54,9.04,Dhaka
2021-09-29,26.55,92.2,6.49,Dhaka
2021-09-30,27.0,90.64,6.39,Dhaka
2021-10-01,27.53,84.04,0.62,Dhaka
2021-10-02,27.91,86.88,0.85,Dhaka
2021-10-03,28.01,90.11,9.9,Dhaka
2021-10-04,27.12,94.13,26.51,Dhaka
2021-10-05,27.23,88.91,17.66,Dhaka
2021-10-06,27.45,82.81,24.16,Dhaka
2021-10-07,28.15,84.56,8.61,Dhaka
2021-10-08,28.39,84.36,17.23,Dhaka
2021-10-09,28.54,83.7,7.91,Dhaka
2021-10-10,28.91,83.29,3.79,Dhaka
2021-10-11,28.09,86.73,0.05,Dhaka
2021-10-12,28.22,87.96,0.62,Dhaka
2021-10-13,28.31,87.85,1.89,Dhaka
2021-10-14,28.98,81.19,2.73,Dhaka
2021-10-15,29.24,82.8,4.78,Dhaka
2021-10-16,28.41,88.18,2.77,Dhaka
2021-10-17,27.43,90.56,15.18,Dhaka
2021-10-18,26.24,94.02,25.6,Dhaka
2021-10-19,26.35,94.42,22.69,Dhaka
2021-10-20,26.9,92.25,19.28,Dhaka
2021-10-21,25.24,86.32,0.29,Dhaka
2021-10-22,24.51,78.19,6.22,Dhaka
2021-10-23,24.82,77.73,0.12,Dhaka
2021-10-24,25.93,73.59,0.0,Dhaka
2021-10-25,25.64,76.81,0.74,Dhaka
2021-10-26,25.54,79.12,1.67,Dhaka
2021-10-27,25.72,79.21,0.69,Dhaka
2021-10-28,25.83,81.54,0.02,Dhaka
2021-10-29,25.16,85.21,0.0,Dhaka
2021-10-30,24.31,85.94,0.0,Dhaka
2021-10-31,23.44,80.9,0.0,Dhaka
2021-11-01,22.71,74.42,0.0,Dhaka
2021-11-02,22.41,75.29,0.0,Dhaka
2021-11-03,22.89,79.03,0.0,Dhaka
2021-11-04,23.05,78.28,0.0,Dhaka
2021-11-05,21.83,78.76,0.0,Dhaka
2021-11-06,22.15,76.68,0.0,Dhaka
2021-11-07,21.49,79.97,0.0,Dhaka
2021-11-08,21.2,80.82,0.0,Dhaka
2021-11-09,21.48,79.66,0.0,Dhaka
2021-11-10,21.83,77.55,0.0,Dhaka
2021-11-11,22.75,76.3,0.0,Dhaka
2021-11-12,23.2,80.7,0.0,Dhaka
2021-11-13,23.0,87.47,1.83,Dhaka
2021-11-14,23.21,90.99,9.0,Dhaka
2021-11-15,22.04,90.09,6.6,Dhaka
2021-11-16,22.08,87.25,2.07,Dhaka
2021-11-17,20.97,82.72,0.15,Dhaka
2021-11-18,20.86,81.96,0.0,Dhaka
2021-11-19,21.78,80.71,0.0,Dhaka
2021-11-20,22.51,81.31,0.0,Dhaka
2021-11-21,22.81,80.62,0.0,Dhaka
2021-11-22,23.07,81.17,0.0,Dhaka
2021-11-23,22.52,81.75,0.0,Dhaka
2021-11-24,20.42,78.8,0.0,Dhaka
2021-11-25,19.61,72.63,0.0,Dhaka
2021-11-26,19.34,73.84,0.0,Dhaka
2021-11-27,19.55,73.33,0.0,Dhaka
2021-11-28,19.51,71.61,0.0,Dhaka
2021-11-29,19.01,77.47,0.0,Dhaka
2021-11-30,19.71,78.09,0.0,Dhaka
2021-12-01,21.0,75.22,0.0,Dhaka
2021-12-02,21.02,74.8,0.0,Dhaka
2021-12-03,21.41,78.71,0.03,Dhaka
2021-12-04,21.76,84.98,1.38,Dhaka
2021-12-05,21.13,92.57,7.89,Dhaka
2021-12-06,21.57,94.47,74.32,Dhaka
2021-12-07,21.72,87.38,7.85,Dhaka
2021-12-08,20.78,87.16,1.03,Dhaka
2021-12-09,21.06,83.66,0.71,Dhaka
2021-12-10,20.2,81.87,0.65,Dhaka
2021-12-11,18.78,80.2,2.34,Dhaka
2021-12-12,16.89,78.81,0.0,Dhaka
2021-12-13,16.96,82.18,0.0,Dhaka
2021-12-14,17.23,84.8,0.0,Dhaka
2021-12-15,16.9,81.16,0.0,Dhaka
2021-12-16,16.8,81.42,0.0,Dhaka
2021-12-17,17.26,78.9,0.0,Dhaka
2021-12-18,17.48,76.84,0.0,Dhaka
2021-12-19,15.64,82.2,0.0,Dhaka
2021-12-20,13.85,78.22,0.0,Dhaka
2021-12-21,16.12,82.77,0.0,Dhaka
2021-12-22,17.47,83.42,0.01,Dhaka
2021-12-23,18.17,76.81,0.0,Dhaka
2021-12-24,17.6,80.68,0.0,Dhaka
2021-12-25,18.61,73.75,0.0,Dhaka
2021-12-26,18.44,72.66,0.0,Dhaka
2021-12-27,18.3,73.83,0.0,Dhaka
2021-12-28,18.3,77.29,0.0,Dhaka
2021-12-29,17.58,80.59,0.0,Dhaka
2021-12-30,17.77,81.62,0.0,Dhaka
2021-12-31,17.2,83.53,0.0,Dhaka
2022-01-01,17.04,84.9,0.0,Dhaka
2022-01-02,16.65,84.16,0.0,Dhaka
2022-01-03,16.97,82.93,0.0,Dhaka
2022-01-04,16.27,80.55,0.0,Dhaka
2022-01-05,16.42,77.81,0.0,Dhaka
2022-01-06,17.41,78.47,0.0,Dhaka
2022-01-07,18.05,80.55,0.0,Dhaka
2022-01-08,18.37,83.45,0.0,Dhaka
2022-01-09,19.32,80.13,0.0,Dhaka
2022-01-10,19.98,79.59,0.0,Dhaka
2022-01-11,19.9,82.41,0.52,Dhaka
2022-01-12,19.39,85.84,5.68,Dhaka
2022-01-13,18.41,83.51,7.79,Dhaka
2022-01-14,17.05,78.97,0.74,Dhaka
2022-01-15,17.19,79.39,0.13,Dhaka
2022-01-16,16.12,79.85,0.04,Dhaka
2022-01-17,16.23,80.25,0.0,Dhaka
2022-01-18,16.59,81.25,0.0,Dhaka
2022-01-19,17.67,78.78,0.0,Dhaka
2022-01-20,16.5,79.43,0.0,Dhaka
2022-01-21,17.42,64.41,0.0,Dhaka
2022-01-22,18.04,69.45,0.06,Dhaka
2022-01-23,18.2,75.57,0.68,Dhaka
2022-01-24,17.64,86.5,5.81,Dhaka
2022-01-25,18.52,80.12,1.22,Dhaka
2022-01-26,18.31,79.51,1.45,Dhaka
2022-01-27,16.68,77.08,1.97,Dhaka
2022-01-28,14.4,71.66,0.85,Dhaka
2022-01-29,14.1,76.4,0.0,Dhaka
2022-01-30,14.97,69.5,0.0,Dhaka
2022-01-31,16.44,65.11,0.0,Dhaka
2022-02-01,17.01,74.07,0.02,Dhaka
2022-02-02,17.66,66.72,0.04,Dhaka
2022-02-03,17.94,73.38,0.03,Dhaka
2022-02-04,18.53,86.06,20.08,Dhaka
2022-02-05,16.7,74.88,4.95,Dhaka
2022-02-06,15.31,72.09,13.63,Dhaka
2022-02-07,15.42,69.43,0.01,Dhaka
2022-02-08,17.45,62.22,0.0,Dhaka
2022-02-09,18.31,64.36,0.0,Dhaka
2022-02-10,18.04,77.2,1.29,Dhaka
2022-02-11,18.26,74.37,0.72,Dhaka
2022-02-12,16.99,62.9,0.08,Dhaka
2022-02-13,16.85,67.74,0.0,Dhaka
2022-02-14,17.37,70.23,0.0,Dhaka
2022-02-15,18.44,64.1,0.0,Dhaka
2022-02-16,18.98,54.66,0.0,Dhaka
2022-02-17,19.31,56.89,0.0,Dhaka
2022-02-18,19.31,54.18,0.0,Dhaka
2022-02-19,18.74,58.97,0.0,Dhaka
2022-02-20,18.65,72.48,2.6,Dhaka
2022-02-21,19.3,69.33,1.99,Dhaka
2022-02-22,20.13,64.87,0.84,Dhaka
2022-02-23,21.55,67.32,0.2,Dhaka
2022-02-24,22.16,69.47,0.15,Dhaka
2022-02-25,22.72,71.92,2.51,Dhaka
2022-02-26,22.59,74.02,1.75,Dhaka
2022-02-27,23.18,63.71,0.26,Dhaka
2022-02-28,23.29,68.64,1.66,Dhaka
2022-03-01,22.92,61.63,0.69,Dhaka
2022-03-02,22.91,56.33,0.0,Dhaka
2022-03-03,23.64,52.29,0.0,Dhaka
2022-03-04,23.15,53.48,0.0,Dhaka
2022-03-05,23.46,57.13,0.0,Dhaka
2022-03-06,24.18,52.61,0.0,Dhaka
2022-03-07,23.85,58.31,0.0,Dhaka
2022-03-08,24.48,58.12,0.0,Dhaka
2022-03-09,25.07,52.19,0.0,Dhaka
2022-03-10,25.09,46.49,0.0,Dhaka
2022-03-11,24.97,48.3,0.0,Dhaka
2022-03-12,25.81,43.57,0.0,Dhaka
2022-03-13,25.49,48.26,0.0,Dhaka
2022-03-14,26.1,48.27,0.0,Dhaka
2022-03-15,27.11,45.38,0.0,Dhaka
2022-03-16,26.66,49.16,0.0,Dhaka
2022-03-17,27.81,50.04,0.0,Dhaka
2022-03-18,27.89,50.79,0.0,Dhaka
2022-03-19,27.65,50.54,0.0,Dhaka
2022-03-20,26.73,53.08,0.0,Dhaka
2022-03-21,26.75,57.0,0.0,Dhaka
2022-03-22,28.55,59.72,0.0,Dhaka
2022-03-23,29.32,54.05,0.0,Dhaka
2022-03-24,28.71,54.61,0.0,Dhaka
2022-03-25,28.92,64.58,0.09,Dhaka
2022-03-26,29.66,63.96,0.38,Dhaka
2022-03-27,29.24,63.69,0.26,Dhaka
2022-03-28,29.06,63.16,1.78,Dhaka
2022-03-29,28.78,66.73,3.44,Dhaka
2022-03-30,29.14,66.92,1.78,Dhaka
2022-03-31,30.3,63.89,0.2,Dhaka
2022-04-01,30.66,63.79,0.36,Dhaka
2022-04-02,30.12,64.12,0.42,Dhaka
2022-04-03,29.87,62.94,0.31,Dhaka
2022-04-04,30.21,59.98,0.89,Dhaka
2022-04-05,29.79,62.22,1.85,Dhaka
2022-04-06,29.9,62.2,0.86,Dhaka
2022-04-07,31.16,55.14,0.0,Dhaka
2022-04-08,31.11,47.04,0.0,Dhaka
2022-04-09,31.14,51.11,0.04,Dhaka
2022-04-10,31.62,54.54,0.52,Dhaka
2022-04-11,31.93,55.87,1.09,Dhaka
2022-04-12,31.72,58.06,1.89,Dhaka
2022-04-13,32.04,57.19,2.89,Dhaka
2022-04-14,32.24,55.77,0.43,Dhaka
2022-04-15,32.86,50.44,0.27,Dhaka
2022-04-16,32.11,59.92,0.5,Dhaka
2022-04-17,32.76,53.52,0.19,Dhaka
2022-04-18,32.7,53.34,0.25,Dhaka
2022-04-19,32.56,55.44,4.86,Dhaka
2022-04-20,29.22,68.22,14.97,Dhaka
2022-04-21,28.79,68.42,5.81,Dhaka
2022-04-22,30.6,63.84,4.76,Dhaka
2022-04-23,30.11,69.24,22.79,Dhaka
2022-04-24,30.74,65.76,13.89,Dhaka
2022-04-25,31.81,59.89,0.05,Dhaka
2022-04-26,32.34,60.86,1.31,Dhaka
2022-04-27,31.92,63.33,5.81,Dhaka
2022-04-28,32.07,61.39,1.24,Dhaka
2022-04-29,32.66,57.75,2.37,Dhaka
2022-04-30,31.77,61.3,3.16,Dhaka
2022-05-01,31.85,55.83,0.3,Dhaka
2022-05-02,31.52,54.78,1.58,Dhaka
2022-05-03,29.23,70.25,22.89,Dhaka
2022-05-04,28.5,71.91,8.96,Dhaka
2022-05-05,29.4,69.75,7.19,Dhaka
2022-05-06,28.99,72.87,30.53,Dhaka
2022-05-07,29.99,65.87,8.02,Dhaka
2022-05-08,30.37,64.39,1.61,Dhaka
2022-05-09,28.97,73.57,6.47,Dhaka
2022-05-10,27.89,82.59,20.53,Dhaka
2022-05-11,28.51,84.87,29.1,Dhaka
2022-05-12,29.31,81.08,9.78,Dhaka
2022-05-13,29.24,83.31,21.45,Dhaka
2022-05-14,29.99,81.19,10.26,Dhaka
2022-05-15,29.93,81.37,3.8,Dhaka
2022-05-16,29.02,84.66,1.62,Dhaka
2022-05-17,29.16,82.25,9.48,Dhaka
2022-05-18,28.21,86.38,22.64,Dhaka
2022-05-19,29.7,80.67,14.37,Dhaka
2022-05-20,29.1,83.1,26.35,Dhaka
2022-05-21,28.46,89.99,57.37,Dhaka
2022-05-22,28.53,83.89,11.38,Dhaka
2022-05-23,28.76,81.98,10.35,Dhaka
2022-05-24,29.5,78.04,4.72,Dhaka
2022-05-25,29.53,77.58,8.36,Dhaka
2022-05-26,29.11,78.81,16.23,Dhaka
2022-05-27,29.15,78.85,7.25,Dhaka
2022-05-28,29.23,79.53,6.55,Dhaka
2022-05-29,28.56,86.27,24.66,Dhaka
2022-05-30,27.98,87.55,13.08,Dhaka
2022-05-31,28.14,87.07,6.74,Dhaka
2022-06-01,28.12,89.13,8.09,Dhaka
2022-06-02,28.62,85.05,2.79,Dhaka
2022-06-03,28.53,87.95,4.48,Dhaka
2022-06-04,27.9,86.82,13.33,Dhaka
2022-06-05,28.36,86.59,4.28,Dhaka
2022-06-06,28.79,85.94,5.7,Dhaka
2022-06-07,29.09,85.61,18.9,Dhaka
2022-06-08,28.9,87.72,9.7,Dhaka
2022-06-09,28.46,92.14,34.62,Dhaka
2022-06-10,27.94,89.26,29.59,Dhaka
2022-06-11,28.35,87.5,0.55,Dhaka
2022-06-12,28.94,87.93,1.23,Dhaka
2022-06-13,29.41,87.64,2.42,Dhaka
2022-06-14,28.83,90.46,6.01,Dhaka
2022-06-15,28.19,91.91,3.83,Dhaka
2022-06-16,27.61,90.72,11.09,Dhaka
2022-06-17,27.45,93.26,36.1,Dhaka
2022-06-18,27.57,90.3,36.76,Dhaka
2022-06-19,27.05,92.46,13.41,Dhaka
2022-06-20,27.37,90.73,11.7,Dhaka
2022-06-21,27.49,90.12,10.92,Dhaka
2022-06-22,27.88,86.44,3.88,Dhaka
2022-06-23,28.22,87.95,11.54,Dhaka
2022-06-24,27.99,89.78,3.45,Dhaka
2022-06-25,28.24,88.67,3.4,Dhaka
2022-06-26,28.33,88.57,4.82,Dhaka
2022-06-27,28.73,86.38,1.4,Dhaka
2022-06-28,27.91,89.87,3.22,Dhaka
2022-06-29,27.93,90.42,5.48,Dhaka
2022-06-30,27.91,90.92,12.65,Dhaka
2022-07-01,28.76,88.11,4.0,Dhaka
2022-07-02,28.38,87.08,4.88,Dhaka
2022-07-03,28.3,89.01,9.23,Dhaka
2022-07-04,28.69,88.5,7.69,Dhaka
2022-07-05,28.84,86.71,1.02,Dhaka
2022-07-06,27.88,91.84,14.23,Dhaka
2022-07-07,28.44,87.88,1.99,Dhaka
2022-07-08,28.34,88.13,1.8,Dhaka
2022-07-09,28.11,87.22,0.91,Dhaka
2022-07-10,28.62,87.48,1.56,Dhaka
2022-07-11,28.11,88.21,1.6,Dhaka
2022-07-12,28.71,86.04,0.88,Dhaka
2022-07-13,29.09,85.99,0.9,Dhaka
2022-07-14,28.94,87.73,0.93,Dhaka
2022-07-15,29.02,86.6,4.47,Dhaka
2022-07-16,29.13,86.03,1.77,Dhaka
2022-07-17,29.44,85.87,3.18,Dhaka
2022-07-18,28.96,85.42,0.9,Dhaka
2022-07-19,28.83,86.46,3.78,Dhaka
2022-07-20,28.76,89.09,6.0,Dhaka
2022-07-21,29.07,85.79,2.69,Dhaka
2022-07-22,29.22,87.22,1.79,Dhaka
2022-07-23,28.08,89.89,12.56,Dhaka
2022-07-24,27.27,91.29,6.42,Dhaka
2022-07-25,27.02,87.77,13.54,Dhaka
2022-07-26,27.96,83.18,4.43,Dhaka
2022-07-27,28.43,84.09,2.45,Dhaka
2022-07-28,27.72,88.51,8.51,Dhaka
2022-07-29,28.62,82.48,8.56,Dhaka
2022-07-30,29.26,85.88,3.78,Dhaka
2022-07-31,28.34,89.74,6.15,Dhaka
2022-08-01,28.93,88.74,27.36,Dhaka
2022-08-02,29.49,84.46,10.34,Dhaka
2022-08-03,28.15,88.04,5.76,Dhaka
2022-08-04,28.79,84.8,13.65,Dhaka
2022-08-05,29.33,86.29,6.56,Dhaka
2022-08-06,28.63,88.39,20.86,Dhaka
2022-08-07,29.41,85.28,11.45,Dhaka
2022-08-08,28.27,89.31,5.77,Dhaka
2022-08-09,28.34,87.39,4.14,Dhaka
2022-08-10,27.74,90.67,2.22,Dhaka
2022-08-11,27.95,89.4,3.09,Dhaka
2022-08-12,29.12,82.21,1.04,Dhaka
2022-08-13,28.26,89.7,5.12,Dhaka
2022-08-14,27.56,89.75,17.75,Dhaka
2022-08-15,28.26,88.43,13.52,Dhaka
2022-08-16,28.91,85.07,3.1,Dhaka
2022-08-17,29.79,81.39,1.01,Dhaka
2022-08-18,30.73,79.52,1.07,Dhaka
